Run,Cell,Method,Species,CellLine,Layout,SRR,TotalReads,UniqReads,Background,GC.Mean,GC.Median,Spikiness,GenomicDepth,GenomicCoverage
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009571,OP-Strand-seq,Human,HG001,PAIRED,SRR15009571,1569610,1471746,0.494216,0.4401676290900476,0.4342105263157895,0.1245428128021021,0.0383492489156324,0.0327281461522648
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009572,OP-Strand-seq,Human,HG001,PAIRED,SRR15009572,1454278,1334304,0.483323,0.4410208245929919,0.4342105263157895,0.1613381814071345,0.0357553139410129,0.0295608250464084
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009573,OP-Strand-seq,Human,HG001,PAIRED,SRR15009573,1716918,1570738,0.493963,0.439915388577257,0.4342105263157895,0.1228545618789521,0.0419428157088815,0.0346570153920078
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009574,OP-Strand-seq,Human,HG001,PAIRED,SRR15009574,1300504,1216644,0.49213,0.4403662525893426,0.4342105263157895,0.1289887282320802,0.0318057205536324,0.0267031775157439
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009575,OP-Strand-seq,Human,HG001,PAIRED,SRR15009575,1682162,1550834,0.494963,0.439703202779675,0.4342105263157895,0.1202095144262304,0.0411002064158211,0.034020562859375
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009576,OP-Strand-seq,Human,HG001,PAIRED,SRR15009576,1494944,1385530,0.492746,0.4368389229782702,0.4328358208955223,0.1252489140401411,0.0360745422937553,0.0304948283780421
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009577,OP-Strand-seq,Human,HG001,PAIRED,SRR15009577,1319520,1279754,0.492988,0.437984237454095,0.4342105263157895,0.125014652831092,0.0322092824269468,0.0283667456785436
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009578,OP-Strand-seq,Human,HG001,PAIRED,SRR15009578,1564282,1461724,0.494796,0.4381275798527501,0.4342105263157895,0.1221691552922588,0.0382120855099846,0.0322644563107817
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009579,OP-Strand-seq,Human,HG001,PAIRED,SRR15009579,741504,715278,0.491035,0.4425449458597765,0.4342105263157895,0.1552612603105928,0.0182212713972956,0.0158511032607376
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009580,OP-Strand-seq,Human,HG001,PAIRED,SRR15009580,1618602,1500050,0.493857,0.435167427809873,0.4266666666666667,0.1187012219987906,0.039641506318479,0.0339194710868052
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009581,OP-Strand-seq,Human,HG001,PAIRED,SRR15009581,631238,591402,0.005229,0.4370932044771454,0.4342105263157895,0.1817851856069232,0.015411700015093,0.0128934717830038
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009582,OP-Strand-seq,Human,HG001,PAIRED,SRR15009582,0,0,,,,0.0,0.0,0.0
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009583,OP-Strand-seq,Human,HG001,PAIRED,SRR15009583,1119658,1048698,0.493554,0.4404822265244797,0.4342105263157895,0.1306283549735627,0.027273399126917,0.0228936090977137
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009584,OP-Strand-seq,Human,HG001,PAIRED,SRR15009584,88,86,0.0,0.4571705765642225,0.4354151223128243,1.9534883720930232,2.0751293362271827e-06,1.698086057569746e-06
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009585,OP-Strand-seq,Human,HG001,PAIRED,SRR15009585,1023386,968066,0.492634,0.439916643866554,0.4342105263157895,0.1321113025146946,0.0250179422339798,0.02131457445538
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009586,OP-Strand-seq,Human,HG001,PAIRED,SRR15009586,1324106,1238556,0.490739,0.4389140074337508,0.4342105263157895,0.1263866905002319,0.0323279703641144,0.0273860776759616
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009587,OP-Strand-seq,Human,HG001,PAIRED,SRR15009587,1176962,1105020,0.450174,0.440297277895906,0.4342105263157895,0.1915607137588094,0.0290306740227179,0.0247123420479357
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009588,OP-Strand-seq,Human,HG001,PAIRED,SRR15009588,1094622,1040104,0.494547,0.4368706073329293,0.4342105263157895,0.1336813596894866,0.0268213791922994,0.0231010729878841
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009589,OP-Strand-seq,Human,HG001,PAIRED,SRR15009589,1298816,1226486,0.494189,0.4371028201467545,0.4342105263157895,0.1286590230683522,0.0317636503150345,0.0270888649637382
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009590,OP-Strand-seq,Human,HG001,PAIRED,SRR15009590,1151662,1091184,0.493535,0.4388465206442493,0.4342105263157895,0.1295416685208366,0.0281296765866546,0.0241403235681487
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009591,OP-Strand-seq,Human,HG001,PAIRED,SRR15009591,1128978,1069320,0.49304,0.4375418016814235,0.4342105263157895,0.1332101478028952,0.027568680361902,0.0236688229481918
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009592,OP-Strand-seq,Human,HG001,PAIRED,SRR15009592,672132,630416,0.004595,0.434874116314505,0.4342105263157895,0.149234164244478,0.0163656535970348,0.013678692584706
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009593,OP-Strand-seq,Human,HG001,PAIRED,SRR15009593,1357510,1275940,0.4943,0.43746696795829,0.4342105263157895,0.1276667212710578,0.0331782440009435,0.0286773869053972
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009594,OP-Strand-seq,Human,HG001,PAIRED,SRR15009594,318836,310180,0.487866,0.4495059814040957,0.4473684210526316,0.1965027218420176,0.0077829875319279,0.0068077797003684
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009595,OP-Strand-seq,Human,HG001,PAIRED,SRR15009595,883610,832782,0.491138,0.4413498128600867,0.4342105263157895,0.1385837022270927,0.0215175806087799,0.0185707880818297
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009596,OP-Strand-seq,Human,HG001,PAIRED,SRR15009596,699270,675194,0.49266,0.4365756330747478,0.4305555555555556,0.1466573689855625,0.0170751040040666,0.0150377697782658
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009597,OP-Strand-seq,Human,HG001,PAIRED,SRR15009597,620696,598810,0.490525,0.442741984865289,0.4342105263157895,0.1630568315820969,0.0151779589214422,0.0133697038787167
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009598,OP-Strand-seq,Human,HG001,PAIRED,SRR15009598,994016,942746,0.492394,0.4479538397725068,0.4473684210526316,0.1397418710877266,0.024266740196877,0.0207926658621087
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009599,OP-Strand-seq,Human,HG001,PAIRED,SRR15009599,981020,905210,0.005321,0.4456928525700675,0.44,0.1358941440444375,0.0238554308494032,0.0187180276560563
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009600,OP-Strand-seq,Human,HG001,PAIRED,SRR15009600,798508,751478,0.005321,0.4429968833172867,0.4342105263157895,0.1432961105301375,0.0194423824030239,0.0156620240564867
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009601,OP-Strand-seq,Human,HG001,PAIRED,SRR15009601,1181958,1097164,0.00676,0.4447369658335883,0.44,0.1340282075627635,0.028798519015184,0.0231943139820014
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009602,OP-Strand-seq,Human,HG001,PAIRED,SRR15009602,1007346,937330,0.068028,0.4441772452675263,0.4383561643835616,0.1618183000701968,0.024576728554511,0.0194969799393379
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009603,OP-Strand-seq,Human,HG001,PAIRED,SRR15009603,415044,393330,0.017484,0.4440212418104884,0.44,0.2595680635770419,0.0104133061394601,0.008948263784606
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009604,OP-Strand-seq,Human,HG001,PAIRED,SRR15009604,1035326,965120,0.06742,0.4451148455171921,0.44,0.203602564242101,0.0252939573922076,0.0204726907271529
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009605,OP-Strand-seq,Human,HG001,PAIRED,SRR15009605,1063548,992608,0.006776,0.4418927276365706,0.4342105263157895,0.1347234178224135,0.0258983275070419,0.0209499489092792
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009606,OP-Strand-seq,Human,HG001,PAIRED,SRR15009606,1039364,972484,0.012903,0.4428694532633078,0.4342105263157895,0.1345915062474493,0.0252795160085483,0.0204300166627877
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009607,OP-Strand-seq,Human,HG001,PAIRED,SRR15009607,1097404,1026728,0.004836,0.442758514005509,0.4342105263157895,0.1323254098242744,0.0267193382028407,0.0217539356140904
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009608,OP-Strand-seq,Human,HG001,PAIRED,SRR15009608,348774,339722,0.005654,0.4435695065590408,0.4342105263157895,0.1869412605224738,0.0084712184719323,0.0071333096149922
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009609,OP-Strand-seq,Human,HG001,PAIRED,SRR15009609,724442,689608,0.105092,0.4450691381381046,0.44,0.2012192704505323,0.0177005885425058,0.0149125208010933
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009610,OP-Strand-seq,Human,HG001,PAIRED,SRR15009610,778874,746060,0.004004,0.4413840805239596,0.4342105263157895,0.1443304216518254,0.0189596271803295,0.0159069745355077
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009611,OP-Strand-seq,Human,HG001,PAIRED,SRR15009611,922178,877274,0.006755,0.4400861368603919,0.4342105263157895,0.1372152740306791,0.0224499943760377,0.0189037172968842
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009612,OP-Strand-seq,Human,HG001,PAIRED,SRR15009612,930838,862496,0.006911,0.4448783600538666,0.44,0.1376789997996863,0.0226140568978801,0.0177996291857267
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009613,OP-Strand-seq,Human,HG001,PAIRED,SRR15009613,1093550,1004906,0.005022,0.4463089640490619,0.4428571428571428,0.1320036770878807,0.0266036586119066,0.020712121556922
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009614,OP-Strand-seq,Human,HG001,PAIRED,SRR15009614,681142,635958,0.004096,0.4413132892635534,0.4342105263157895,0.1490816855021845,0.0165856482631802,0.0138642337038734
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009615,OP-Strand-seq,Human,HG001,PAIRED,SRR15009615,949772,886772,0.007675,0.4447896547627464,0.44,0.1364009527911498,0.023095740468968,0.0184110674707322
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009616,OP-Strand-seq,Human,HG001,PAIRED,SRR15009616,1146516,1059782,0.005104,0.4425973041012156,0.4342105263157895,0.1272415751043462,0.0279007128817791,0.0222801235094441
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009617,OP-Strand-seq,Human,HG001,PAIRED,SRR15009617,955272,878178,0.055129,0.4480633309884702,0.4473684210526316,0.1819032417854587,0.0233283587806044,0.0182973124005184
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009618,OP-Strand-seq,Human,HG001,PAIRED,SRR15009618,1014668,947684,0.013103,0.4442213643059488,0.4383561643835616,0.1350696574471679,0.0247274265616893,0.0197875804811487
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009619,OP-Strand-seq,Human,HG001,PAIRED,SRR15009619,1412944,1328900,0.004449,0.4589790350037321,0.4605263157894737,0.1371151684992542,0.0343306955647587,0.026546847859373
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009620,OP-Strand-seq,Human,HG001,PAIRED,SRR15009620,594612,569934,0.0061,0.4421397209405383,0.4342105263157895,0.1559217560852883,0.0144697899050364,0.0120516068373754
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009621,OP-Strand-seq,Human,HG001,PAIRED,SRR15009621,1150152,1072678,0.005286,0.4445210398831691,0.44,0.1324823476191412,0.0280190902104155,0.0225609390129568
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009622,OP-Strand-seq,Human,HG001,PAIRED,SRR15009622,367638,356394,0.005216,0.4434269096258811,0.4342105263157895,0.1867825448603719,0.0089249076230576,0.0073848924383282
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009623,OP-Strand-seq,Human,HG001,PAIRED,SRR15009623,961976,885592,0.00579,0.4456817708861063,0.44,0.1365408818498243,0.0233886627486801,0.018100933374045
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009624,OP-Strand-seq,Human,HG001,PAIRED,SRR15009624,1219668,1122952,0.003584,0.4450033766402363,0.44,0.133634384203067,0.0298164676936821,0.0238263599082713
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009625,OP-Strand-seq,Human,HG001,PAIRED,SRR15009625,463654,440904,0.010146,0.4370180681146208,0.4342105263157895,0.2035937320409179,0.0112862848077476,0.0096141855190294
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009626,OP-Strand-seq,Human,HG001,PAIRED,SRR15009626,999636,932926,0.013186,0.4463281560262748,0.4426229508196721,0.1331365953040076,0.0243386417240303,0.0192098378304788
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009627,OP-Strand-seq,Human,HG001,PAIRED,SRR15009627,1210836,1125226,0.016065,0.446455287337022,0.4444444444444444,0.1320254338074859,0.0294771903080752,0.023322519131522
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009628,OP-Strand-seq,Human,HG001,PAIRED,SRR15009628,922048,860838,0.016404,0.4409454828960064,0.4342105263157895,0.13754585024698,0.0224866920957407,0.0180001254274118
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009629,OP-Strand-seq,Human,HG001,PAIRED,SRR15009629,240082,227396,0.010744,0.4252934429458178,0.4210526315789473,0.2168894232992646,0.0058007023204629,0.0042907243372234
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009630,OP-Strand-seq,Human,HG001,PAIRED,SRR15009630,1155568,1074088,0.005369,0.4420393911041192,0.4342105263157895,0.1310958168940157,0.0281122999002015,0.0225108639090313
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009631,OP-Strand-seq,Human,HG001,PAIRED,SRR15009631,663036,612590,0.00784,0.427351698306372,0.4210526315789473,0.1501711672188004,0.0160690714931732,0.0123273844305116
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009632,OP-Strand-seq,Human,HG001,PAIRED,SRR15009632,1196186,1115132,0.006298,0.4436314698324115,0.4354838709677419,0.1287284560228541,0.0291153515431078,0.0233239824350952
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009633,OP-Strand-seq,Human,HG001,PAIRED,SRR15009633,1125896,1047208,0.008176,0.4442086592432051,0.4383561643835616,0.1344174859868573,0.0274538696400731,0.0221441489727322
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009634,OP-Strand-seq,Human,HG001,PAIRED,SRR15009634,204906,198504,0.00799,0.4552185197524427,0.4473684210526316,0.2269925611052072,0.0049570794627217,0.0040090897037097
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009635,OP-Strand-seq,Human,HG001,PAIRED,SRR15009635,652680,604934,0.003004,0.4483327249831619,0.4473684210526316,0.1674591181484644,0.0160248349948525,0.0130008080740069
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009636,OP-Strand-seq,Human,HG001,PAIRED,SRR15009636,887174,814802,0.125124,0.453298796533093,0.4473684210526316,0.2308432445504385,0.0217398570128478,0.0183210636922925
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009637,OP-Strand-seq,Human,HG001,PAIRED,SRR15009637,631102,591892,0.024443,0.4533441741359338,0.4473684210526316,0.1780431884830711,0.0153687296030586,0.0123288320819191
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009638,OP-Strand-seq,Human,HG001,PAIRED,SRR15009638,655070,618292,0.004983,0.4502557569269063,0.4473684210526316,0.1568496511120802,0.0159501696430754,0.0128954498689131
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009639,OP-Strand-seq,Human,HG001,PAIRED,SRR15009639,906468,853764,0.008985,0.4473210062399403,0.4473684210526316,0.1406571829589266,0.022094674216315,0.0179070120854009
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009640,OP-Strand-seq,Human,HG001,PAIRED,SRR15009640,698414,657420,0.007063,0.44171046582676,0.4342105263157895,0.1480405639885351,0.0169393103368242,0.0136340546952934
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009641,OP-Strand-seq,Human,HG001,PAIRED,SRR15009641,829302,775074,0.023206,0.4473025402504125,0.4473684210526316,0.1508444835585108,0.0201978894813259,0.0160619417578172
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009642,OP-Strand-seq,Human,HG001,PAIRED,SRR15009642,729462,691376,0.005811,0.4415193531394207,0.4342105263157895,0.1488192163821362,0.0177805206741034,0.0143434602327838
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009643,OP-Strand-seq,Human,HG001,PAIRED,SRR15009643,911502,857634,0.005739,0.4430724034276439,0.4342105263157895,0.1545490731822381,0.0222163579779837,0.0180591191353115
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009644,OP-Strand-seq,Human,HG001,PAIRED,SRR15009644,819508,773564,0.027161,0.4412959830821203,0.4342105263157895,0.1536620405581862,0.0199453111802561,0.0162331246237162
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009645,OP-Strand-seq,Human,HG001,PAIRED,SRR15009645,816906,774296,0.012474,0.4425324616066861,0.4342105263157895,0.1443527340316387,0.0198836875607052,0.0161248592897266
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009646,OP-Strand-seq,Human,HG001,PAIRED,SRR15009646,896412,846742,0.003989,0.4383546917510062,0.4342105263157895,0.1351002148438958,0.0218581334719724,0.0180473601850148
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009647,OP-Strand-seq,Human,HG001,PAIRED,SRR15009647,94,88,0.0,0.4478380090793285,0.430438596491228,2.0,2.0180858881646186e-06,1.7015643165979514e-06
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009648,OP-Strand-seq,Human,HG001,PAIRED,SRR15009648,522970,504750,0.011623,0.4420065023557154,0.4342105263157895,0.1653664845021067,0.0127340962152019,0.0105773116178545
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009649,OP-Strand-seq,Human,HG001,PAIRED,SRR15009649,1086046,1018396,0.183085,0.4509465461193835,0.4473684210526316,0.2847288321205236,0.0267927169466034,0.0223238097471866
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009650,OP-Strand-seq,Human,HG001,PAIRED,SRR15009650,366322,350064,0.004455,0.4492909957038121,0.4473684210526316,0.1910334904609679,0.0088915518146289,0.0072538932033302
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009651,OP-Strand-seq,Human,HG001,PAIRED,SRR15009651,713996,671364,0.094933,0.4478208430328412,0.4473684210526316,0.2436077879427633,0.0174056627855934,0.0140528979518223
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009652,OP-Strand-seq,Human,HG001,PAIRED,SRR15009652,720076,673976,0.006105,0.4455999508530379,0.44,0.1515258428509875,0.0175229072452644,0.0137207273450619
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009653,OP-Strand-seq,Human,HG001,PAIRED,SRR15009653,756636,713348,0.168717,0.4488775646065124,0.4473684210526316,0.2880721236808433,0.0185484910501553,0.0151255165144222
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009654,OP-Strand-seq,Human,HG001,PAIRED,SRR15009654,1015672,964796,0.004625,0.439642086603045,0.4342105263157895,0.1324288543387638,0.024756132633449,0.0209314052669221
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009655,OP-Strand-seq,Human,HG001,PAIRED,SRR15009655,702250,664540,0.007993,0.4380131015322009,0.4342105263157895,0.1423400465296135,0.0171223151095083,0.0140446645648767
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009656,OP-Strand-seq,Human,HG001,PAIRED,SRR15009656,792034,752186,0.01384,0.4432550704661487,0.4342105263157895,0.1411053438881925,0.0192418872048165,0.0155367298619468
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009657,OP-Strand-seq,Human,HG001,PAIRED,SRR15009657,858384,809686,0.00481,0.4377466095151268,0.4342105263157895,0.1489923554421107,0.0210137332233384,0.0172998492763928
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009658,OP-Strand-seq,Human,HG001,PAIRED,SRR15009658,752694,703994,0.005131,0.4438976675682146,0.44,0.1493175799551843,0.0183536706315524,0.0153247856263221
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009659,OP-Strand-seq,Human,HG001,PAIRED,SRR15009659,785976,743940,0.006636,0.4434081979392787,0.4342105263157895,0.1461568960634381,0.0191443909086041,0.0155249521290514
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009660,OP-Strand-seq,Human,HG001,PAIRED,SRR15009660,844820,802724,0.062805,0.444959661350176,0.44,0.1940678010484914,0.0206415007247429,0.0170897892136837
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009661,OP-Strand-seq,Human,HG001,PAIRED,SRR15009661,459190,431300,0.009191,0.4499223500911753,0.4473684210526316,0.1899803810983692,0.0113144677493495,0.0091148257833861
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009662,OP-Strand-seq,Human,HG001,PAIRED,SRR15009662,230100,223444,0.004066,0.44630719378114,0.44,0.2214408265615867,0.0055940836472364,0.0046677759637026
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009663,OP-Strand-seq,Human,HG001,PAIRED,SRR15009663,603924,572838,0.017633,0.4477201187979822,0.4473684210526316,0.1583939507837891,0.0146574854578459,0.0118529544208011
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009664,OP-Strand-seq,Human,HG001,PAIRED,SRR15009664,367076,350498,0.004521,0.4440988864213238,0.4393939393939394,0.1797342272814972,0.0088908954671502,0.0071479339550763
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009665,OP-Strand-seq,Human,HG001,PAIRED,SRR15009665,313918,303060,0.013271,0.4400815607136907,0.4342105263157895,0.1912014006614234,0.0076384196084609,0.0062760387644761
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009666,OP-Strand-seq,Human,HG001,PAIRED,SRR15009666,748860,718838,0.004272,0.4402960728653242,0.4342105263157895,0.1471018709552275,0.0182320014785717,0.0153329671872083
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009667,OP-Strand-seq,Human,HG001,PAIRED,SRR15009667,409902,395692,0.237507,0.4500024412770718,0.4473684210526316,0.3215864375309892,0.0100339776446212,0.008478374294231
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009668,OP-Strand-seq,Human,HG001,PAIRED,SRR15009668,0,0,,,,0.0,0.0,0.0
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009669,OP-Strand-seq,Human,HG001,PAIRED,SRR15009669,925374,848816,0.043325,0.4383859595583955,0.4342105263157895,0.1646035645842268,0.0226291302812047,0.0186181671871824
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009670,OP-Strand-seq,Human,HG001,PAIRED,SRR15009670,377758,365078,0.008587,0.4425296756378957,0.4342105263157895,0.179774177712322,0.0091688034939412,0.0075499466118195
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009671,OP-Strand-seq,Human,HG001,PAIRED,SRR15009671,461540,445844,0.028076,0.4420789297962343,0.4342105263157895,0.1795057041402236,0.0112281123168045,0.0093245724549567
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009672,OP-Strand-seq,Human,HG001,PAIRED,SRR15009672,480642,462832,0.026209,0.437888992534268,0.4342105263157895,0.1718108587812315,0.0117044167603052,0.0097915843816377
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009673,OP-Strand-seq,Human,HG001,PAIRED,SRR15009673,446466,432396,0.004326,0.4366625530268792,0.4342105263157895,0.1686522764906727,0.010828430789262,0.0091064890921473
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009674,OP-Strand-seq,Human,HG001,PAIRED,SRR15009674,500538,488030,0.003712,0.4379806812235772,0.4342105263157895,0.1651399886146043,0.012210210231673,0.0105348563359821
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009675,OP-Strand-seq,Human,HG001,PAIRED,SRR15009675,330684,322010,0.005859,0.440276319215742,0.4342105263157895,0.1875770613080091,0.0080129091493399,0.0067293880896943
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009676,OP-Strand-seq,Human,HG001,PAIRED,SRR15009676,509842,491118,0.009583,0.4457728632612324,0.44,0.1915995031098034,0.0125643916093899,0.0105725589247183
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009677,OP-Strand-seq,Human,HG001,PAIRED,SRR15009677,310864,300840,0.052787,0.4487071954672585,0.4473684210526316,0.2151940417720543,0.007537857922567,0.0062031361943745
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009678,OP-Strand-seq,Human,HG001,PAIRED,SRR15009678,640176,609082,0.022762,0.4460096945820994,0.44,0.1596467789986778,0.0155614641097223,0.0125886945530458
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009679,OP-Strand-seq,Human,HG001,PAIRED,SRR15009679,422998,405702,0.00626,0.4423483803647218,0.4342105263157895,0.1724751547947343,0.0102681166511048,0.00841957849927
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009680,OP-Strand-seq,Human,HG001,PAIRED,SRR15009680,847962,782054,0.006052,0.4362821030926141,0.4342105263157895,0.1378728800982204,0.0206759883586593,0.0170570327092856
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009681,OP-Strand-seq,Human,HG001,PAIRED,SRR15009681,417568,395926,0.006945,0.4304169711840187,0.4210526315789473,0.2490244506116602,0.01030555106607,0.008664250021917
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009682,OP-Strand-seq,Human,HG001,PAIRED,SRR15009682,550934,522504,0.004042,0.4332740302059872,0.4266666666666667,0.158601141085121,0.01343000889027,0.0111682866093453
